"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Cd48",0.550015655985801,0.00279530826461239,0.00103450642254277,0.00452966965494021,68,"Ltf"
"Cd2",0.5620812023797,0.00279468917246947,0.00103388733039985,0.00475646575391616,69,"Ltf"
"Ctsg",0.55388790314164,0.00277881091563066,0.00101800907356104,0.00722707164287701,70,"Ltf"
"Gpc3",0.531781651184621,0.00277583003680203,0.00101502819473241,0.00870552937328023,71,"Ltf"
"Ltf",0.573958876943958,0.00276720991653188,0.00100640807446226,0.00236337726212763,72,"Ltf"
"Lama4",0.575764533973468,0.0027644076318857,0.00100360578981608,0.0134919141578,73,"Ltf"
"Nrg1",0.463740736875064,0.0027630592098372,0.00100225736776758,0.00841269568723235,74,"Ltf"
"H2-D1",0.523254357582742,0.00276300782598494,0.00100220598391532,0.00580271565463146,75,"Ltf"
"H2-Q4",0.523233482935002,0.0027623628713578,0.00100156102928818,0.005804546500383,76,"Ltf"
"H2-Q6",0.523233482935002,0.0027623628713578,0.00100156102928818,0.005804546500383,77,"Ltf"
"H2-Q7",0.523233482935002,0.0027623628713578,0.00100156102928818,0.005804546500383,78,"Ltf"
"H2-Q10",0.523233482935002,0.0027623628713578,0.00100156102928818,0.005804546500383,79,"Ltf"
"Car12",0.538242354660247,0.00276218262581841,0.00100138078374879,0.0102026101088352,80,"Ltf"
"Ccl4",0.528462582193942,0.00276068359219589,0.000999881750126268,0.00306675897480808,81,"Ltf"
"Lamb3",0.537334307483555,0.00275976560559627,0.000998963763526653,0.00889245489967532,82,"Ltf"
"H2-K1",0.52008141112621,0.00275085495045544,0.000990053108385821,0.00557766876823569,83,"Ltf"
"Saraf",0.580565702953767,0.00274644464357596,0.000985642801506338,0.0105010064509271,84,"Ltf"
"Mmp14",0.542479908151558,0.00272730276554931,0.000966500923479691,0.00648607112087596,85,"Ltf"
"Pecam1",0.503903559127429,0.00272728333757744,0.000966481495507824,0.00498670378422638,86,"Ltf"
"Ccl9",0.545245798977155,0.00272601409821822,0.000965212256148597,0.00157834176595403,87,"Ltf"
"Layn",0.555766621438293,0.00271838263023028,0.00095758078816066,0.00795672140401793,88,"Ltf"
"Col4a2",0.555620498904057,0.00271794056379516,0.00095713872172554,0.00906224993660576,89,"Ltf"
"Cd28",0.529349754722913,0.00271166916349915,0.000950867321429527,0.00314039276079231,90,"Ltf"
"Col5a1",0.576088091013465,0.00270887876461857,0.000948076922548948,0.00717085909972693,91,"Ltf"
"Itgb2",0.550474898236096,0.00269906286070708,0.000938261018637465,0.00602728104098906,92,"Ltf"
"Itgb2l",0.550788017952201,0.00269199844841535,0.000931196606345733,0.00597626329865326,93,"Ltf"
"Adgre5",0.46226907420937,0.00268709044736404,0.000926288605294418,0.00143565713393121,94,"Ltf"
"Pdcd1lg2",0.543795010959204,0.0026851550803403,0.000924353238270684,0.00639306624896072,95,"Ltf"
"Col27a1",0.545391921511294,0.00267919719336666,0.000918395351297037,0.00984278835717458,96,"Ltf"
"Ang",0.598486588038794,0.00267602486586774,0.000915223023798117,0.00836212266365817,97,"Ltf"
"Mdk",0.538649410291216,0.00267214002153347,0.00091133817946385,0.00440693797978463,98,"Ltf"
