"","C1qb","Car1","Ccl5","CD34","Cd74","Fcnb","Gstm1_CD63","Gstm1_Ly86","Hba-a2","Ltf","Ly86","Pf4","Prg2","Siglech","Vpreb1"
"Cd33",1.99915621672589,1.34129102346857,0,0.356832403892437,-5.19379192932833,1.06500075341437,1.32298324793628,1.16025862655312,4.17457138656434,0.517173157777558,1.13933359565084,5.14286738719414,0.676540044740697,-3.92901079035311,3.53645464056944
"Jaml",5.34721207265634,2.82221177832885,5.44085470244316,-4.95094312468524,-1.80916510631653,-6.60869195607919,-1.65259996128388,-3.60253689869174,0.168674997023839,0.881044987401253,-0.00863530140440231,-0.530092996127681,0,-2.38452408930418,0
"Wnt4",3.44979904103078,-0.47211328153628,0,-0.249134832571694,-2.44627317497966,-1.03254180436932,-0.877254998059445,0.320438823453459,-0.38603904829554,0.481797123488083,-2.826170099759,6.1223047646707,0,0,2.55858767063504
"Clec2i",0,1.16487611485459,-7.26496958664407,-0.15285756005856,2.03601105904421,0.218060331273083,-0.268566586293162,0.0432198014410574,4.73265436365304,1.54105249219295,-0.263375303863848,1.13006138048418,0.899368462970941,-3.02074757456305,-5.04538559963636
"Gm1123",3.44979904103078,-1.29106512749777,0,1.69263118748733,0,0,0.0857938424475588,1.27208069650386,-3.09301305064446,0,1.69095531547633,5.33039922019436,0,0,0
"Clec2d",-0.529098753991741,0.414154114589492,-0.391236827173158,0.127367556243354,0.753239575301342,-0.389869680609692,-0.160504569710642,-0.199529349815322,0.580428293477812,0.188968126044126,-0.545176470239912,0.312312687079326,-0.409886611077762,-0.764212403057972,0.692067023082209
"Pltp",-0.414705783884606,-0.0988744964495877,0,0,7.31471459385382,0,-3.12782504619509,0,-4.0058963895405,0,-0.864633921190654,2.56180146808443,-2.88041469336559,-5.19295955131718,0
"Il4",0.505015195675726,0.911636544263924,0,1.55387049121139,-2.44627317497966,-1.93730813789895,0.463614862052827,0.988921481748521,1.16599238060129,0.961461348905002,1.849526120134,1.78039921173581,0.169850395731479,0,0
"Ltf",-5.36448877812791,-0.587588094106733,0,2.64822613027475,-8.8983197718282,0.40175989491495,2.55135232958518,-0.224380686144611,6.92642793822093,-0.0601775738384199,2.33476980300483,1.54106502130696,3.55695473810629,0,0
"Csf1",-6.66525102671237,-0.495671417829947,0,0.404842936580661,-3.84299813854765,1.96278742965506,0.484003311106769,0.302769498022123,3.25232972469285,0.676210142244375,0.836890956509195,-0.636237418518828,0.316085035206581,0,0.767043826856626
"Tnfsf9",0.505015195675726,1.00102813560885,0,0.892921555154878,-5.19379192932833,1.76949530962294,1.46151719562382,0.122097017206176,-0.75356666484765,-0.287859961753545,-0.199691237963473,-0.114404803016137,0.676540044740697,-3.02074757456305,0
"Furin",-0.423532808484097,0.63201406078613,-4.93429890690649,0.798003258332285,-0.168125325756806,-0.0772949522796347,0.411607698873773,0.683236870910632,0.580556890270602,0.219050462388827,0.402329829586977,0.689509993906163,0.407104158336007,1.80732322386161,-4.57732898070944
"Tnf",-2.94478384535505,-2.27881076711621,0,-0.30893876004107,3.01630111103778,-2.73541983025007,0.0957162949521991,0.243773044798653,1.63964131300859,0.621643076047083,-0.122067691876824,-0.903082644189841,0,0,0
"Cdh1",0,-6.24258676486021,0,-6.84215756569201,-2.44627317497966,-3.41402814900213,-7.13279184023298,-3.60253689869174,0,0,-0.864633921190654,0,-1.65541886551034,0,0
"Apoa1",4.3822245428599,0.0322601413519751,0,0.902195024625562,0,0,1.5631640369756,0,1.15821471433098,0,-3.58532552485825,3.97391751825142,0,0,0
"Bmp7",0,2.85545985838068,0,3.2894012841736,0,3.87327212582912,3.11040229341625,0,0,0,1.90549550903553,1.97943168874941,0,0,0
"Camp",-5.93773083228137,1.16044410145294,-2.56784509030297,1.55856107768042,-3.21946309687193,-0.663302220141401,1.82387055915205,1.91742065614737,5.89299017884569,-0.0359089095591078,1.9158191329112,1.69943290126589,1.05188602935627,-3.02074757456305,6.59284964585196
"Pomc",0,0.706046734094432,0,0.899206836725784,0,1.87863800819097,-0.132441101944487,-2.13874804670884,-0.489173258110843,2.72514145684052,0.237929783945586,-0.00735771621022446,-3.7789691609335,0,-2.47888628599875
"Calr",-0.746943855261871,0.0727622707870622,-1.1328202124109,-0.168258352494876,-0.655305808751303,0.0726397285478688,-0.0503921803061862,-0.15207147573428,-0.114314984215771,-0.579102768551141,-0.0304255027250936,0.259640588674844,-0.0371702169056983,0.635706388934889,-0.43268278482403
"Hbegf",0,1.48659784344931,0,1.27515861701357,3.59524743520017,1.34400618152591,0.572382781916686,1.22851382037638,0.553064649731962,-0.287859961753545,0.865961767699492,0.156472458764742,3.55695473810629,0,0
"Ccl25",0.505015195675726,-0.0752534015862216,0,0.111753783563933,-4.2326804058657,-0.634719165584217,0.0218034408670921,0.148682548099982,0.296480810384134,0.0806893349293866,-0.123031323312487,0.189709083399752,-0.610295863393894,-3.02074757456305,1.15737536260443
"Tgfb1",0.0599686743870678,0.643971631896114,2.06204506872864,0.337744355172926,-0.073078399510159,0.296753927954723,0.369237802677612,0.303622438453179,0.260463236874762,0.124282582644593,0.266545923703556,0.280258890453599,0.150010651600666,0.701205973993586,-0.472417891367678
"Angptl4",-6.92591438845681,-0.364842078343253,4.47369160997044,0.127964391754114,-3.30744718189654,-0.047367822089712,-0.0353521345953618,0.389731033145478,0.0202017527513268,-0.302834403009237,0.23345032631349,-1.51461627739899,0.745986324982922,0,-2.47888628599875
"Ang",3.44979904103078,-2.15671583995693,0,-1.5974006936023,2.03420056144927,-0.381351784358666,0.841683597726599,-0.0936693952403405,0,5.33219792174193,0.836566280767479,-0.798181939609241,0,3.34127212892633,2.55858767063504
"Btla",0,-3.21756116814061,0,0.51439280665185,-2.14218867092914,2.9685057922995,0.66438351126221,1.20630590820801,0,0,0.510333937842864,-4.5040105143791,0,0,-2.47888628599875
"Tnfsf13b",-2.94478384535505,-0.501898761419588,0,0.00970494777820166,-3.30744718189654,-4.34471582816396,-0.829228850729692,-0.224380686144611,1.08155833591988,-2.40960665495616,0.0885392800948842,4.36581710780556,0,0,0
"Pf4",4.34187993779247,-0.664016835907938,-2.56784509030297,0.704533483954862,3.01630111103778,0.816052574626487,2.35899244458044,3.09615536352734,2.92434204892942,-0.0744585173209347,1.38860651364399,-0.431130457183001,-3.94484096837296,3.34127212892633,1.69416007916511
"Ccl3",0,-1.05730560269308,7.41572704897466,-1.4368003404086,0,0,0.0857938424475588,1.84055678098301,0,-1.17442225784377,-0.357205524947719,0,0,0,0
"Cd24a",0.147009735336433,-0.00375122735153111,-5.65226601605955,-0.934425436980642,-1.113762828651,-0.630921481302345,-0.599703542607109,-0.102967968392905,0.358131213749845,0.0889822417449522,0.194322951560859,0.119037914619057,-0.0233621293311196,-6.02332016705059,-0.939075941323947
"S100a9",1.6601288585754,2.01950035825808,2.5739553909724,1.28700293310343,-4.77112216913963,-1.06778659682755,1.41920506363856,1.80161727313765,4.47447719599996,0.272996696991474,4.61419639868153,1.39175870304467,2.00511415851028,1.06252526209989,1.36029032975241
