"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Gas6",0.517160164555375,0.0292505540032415,0.0106817626035239,0.0241041707858282,265,"Pf4"
"Calm2",0.533468500121002,0.029178457283808,0.0106096658840903,0.019226550109424,266,"Pf4"
"Hsp90b1",0.515959904186236,0.0291718842769764,0.0106030928772587,0.0223484781876893,267,"Pf4"
"Igsf3",0.513098366998873,0.0291692870384226,0.010600495638705,0.0242410429499014,268,"Pf4"
"Il1b",0.556107481213176,0.0291390481268464,0.0105702567271287,0.0468741743764484,269,"Pf4"
"Dcn",0.524991297303518,0.0291386773447372,0.0105698859450195,0.0216038777426402,270,"Pf4"
"Tctn3",0.512019426747891,0.0290909618409952,0.0105221704412775,0.0214246931187715,271,"Pf4"
"Cd209a",0.529076064802416,0.0290540089488087,0.010485217549091,0.0294760679598084,272,"Pf4"
"Cd200",0.516239425738505,0.029049801554174,0.0104810101544564,0.0237374150268973,273,"Pf4"
"Tslp",0.513395035127835,0.0290431651541693,0.0104743737544516,0.0388647905792093,274,"Pf4"
"Ptprm",0.502214820077409,0.0290361286357342,0.0104673372360165,0.0111843976886433,275,"Pf4"
"Bmp7",0.543741887728108,0.0290037564579174,0.0104349650581997,0.0335901701772883,276,"Pf4"
"Nrg2",0.540236868633938,0.0289508714003325,0.0103820800006148,0.0235885646980041,277,"Pf4"
"Lrig1",0.499864121467648,0.0289461928611901,0.0103774014614724,0.0209590373317417,278,"Pf4"
"Ebi3",0.523170524969949,0.028939573950412,0.0103707825506943,0.0327807074649223,279,"Pf4"
"Col8a1",0.517671003132966,0.0289260874620686,0.0103572960623509,0.0203097721757552,280,"Pf4"
"Cd59a",0.540666827132741,0.028888750511179,0.0103199591114613,0.0227839075875373,281,"Pf4"
"Cd59b",0.54068882651417,0.02888711590248,0.0103183245027623,0.0227673015415968,282,"Pf4"
"Sparc",0.536445210540552,0.0288494465607228,0.0102806551610051,0.0224917817404601,283,"Pf4"
"Sema7a",0.519589155081398,0.0288268080147073,0.0102580166149896,0.0206427452074225,284,"Pf4"
"Mpzl3",0.512023308991666,0.0287628817555848,0.0101940903558672,0.018806130356122,285,"Pf4"
"Adam12",0.537173778290239,0.028666830920493,0.0100980395207754,0.0287410225384774,286,"Pf4"
"Il2",0.516918171359657,0.0286339299604112,0.0100651385606935,0.0229113218469458,287,"Pf4"
"Cd79b",0.524829537145969,0.0286245703398191,0.0100557789401015,0.0236452584057772,288,"Pf4"
"Pira2",0.509061804026925,0.0285743629002195,0.0100055715005018,0.0188807859058785,289,"Pf4"
"Lilra5",0.509061804026925,0.0285743629002195,0.0100055715005018,0.0188807859058785,290,"Pf4"
"Lilra6",0.513209334466956,0.0285553708018563,0.00998657940213868,0.0194609152168111,291,"Pf4"
"Grn",0.519787796554898,0.0285502401810152,0.00998144878129756,0.0356304301359019,292,"Pf4"
"Pdgfc",0.513197040694995,0.0285339279315162,0.00996513653179849,0.0419070757114152,293,"Pf4"
"Gpi1",0.518710473905504,0.0285082158910407,0.00993942449132299,0.0146609325108605,294,"Pf4"
"Gzmb",0.525187674134813,0.0284939054698089,0.00992511407009123,0.0252576158521445,295,"Pf4"
"Wnt6",0.50897898282625,0.028482702530558,0.00991391113084034,0.0385682136064494,296,"Pf4"
"Epha4",0.536275685895429,0.0284809125079148,0.00991212110819714,0.0106747659170089,297,"Pf4"
"Cd2",0.527313526125552,0.0284692425526835,0.00990045115296581,0.0218291633091091,298,"Pf4"
"Pirb",0.508214827841911,0.0284213060520441,0.00985251465232642,0.0186860186940167,299,"Pf4"
"Icam4",0.525867390316904,0.0284014463052685,0.0098326549055508,0.0245223099172345,300,"Pf4"
"Plxna1",0.527300585312962,0.0283238015845808,0.00975501018486318,0.02572497673442,301,"Pf4"
"H2-DMa",0.533623466351947,0.0283109713214019,0.00974217992168424,0.0254829628823585,302,"Pf4"
"Ltf",0.510308004280826,0.0282392542934993,0.0096704628937816,0.00764666143434863,303,"Pf4"
"Adam11",0.503633133138974,0.0282296593034614,0.00966086790374378,0.0166580162095933,304,"Pf4"
"Mfng",0.526192851753942,0.0282211395060263,0.00965234810630865,0.0253117255469315,305,"Pf4"
"Nectin4",0.510746050787534,0.0282155135322748,0.00964672213255716,0.019099788405401,306,"Pf4"
"Spp1",0.523182818741923,0.028214435770189,0.00964564437047132,0.0161791419326087,307,"Pf4"
"Trf",0.514031076067391,0.0281693847664753,0.00960059336675764,0.0171667544771607,308,"Pf4"
"Lrpap1",0.507438379085579,0.0281519910723996,0.00958319967268197,0.0170996534891996,309,"Pf4"
"Fst",0.520830179010277,0.0280820497721535,0.00951325837243578,0.0230360788602432,310,"Pf4"
"Ecm1",0.506696223482676,0.0280583207321422,0.00948952933242451,0.0184202817100347,311,"Pf4"
"Adam10",0.5194112189081,0.0280292426838872,0.00946045128416957,0.0233612772180862,312,"Pf4"
