"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Angpt1",0.568536973296295,0.0530703104700912,0.0204247915295306,0.0173388788515662,347,"Ly86"
"Siglec1",0.541623700072806,0.052978603567454,0.0203330846268935,0.0483579053207479,348,"Ly86"
"Tnfsf12",0.555253204223319,0.0529508981430457,0.0203053792024852,0.0505430161569514,349,"Ly86"
"Treml4",0.565833331664735,0.0528518300684473,0.0202063111278868,0.0525437573708315,350,"Ly86"
"Enho",0.539996809626115,0.0525829901563808,0.0199374712158203,0.044453620954981,351,"Ly86"
"H2-Aa",0.508773528173073,0.0524897620589594,0.0198442431183989,0.0266148371123303,352,"Ly86"
"Igsf3",0.539463189559605,0.0522987202307912,0.0196532012902307,0.0416729399764556,353,"Ly86"
"Itgal",0.536436672747073,0.0522934134809655,0.019647894540405,0.0268282502579831,354,"Ly86"
"Slamf7",0.533911238192113,0.0521225115937495,0.019476992653189,0.0361648702705525,355,"Ly86"
"Calr",0.549270252032863,0.0520826043869586,0.0194370854463981,0.0221207675954973,356,"Ly86"
"Mfap3l",0.531397817597383,0.0519739129646009,0.0193283940240404,0.0402814046188556,357,"Ly86"
"Nectin2",0.554954190102236,0.0517713251282736,0.0191258061877131,0.0394361486574279,358,"Ly86"
"Pdgfb",0.559569553154096,0.0517412547883461,0.0190957358477856,0.051503366801331,359,"Ly86"
"Hgf",0.537604029215278,0.0517011849761817,0.0190556660356211,0.0635777698955339,360,"Ly86"
"Alcam",0.534681800251887,0.0516900641763306,0.0190445452357701,0.0483621840598121,361,"Ly86"
"Cd226",0.562640121154117,0.05151720160462,0.0188716826640595,0.0553111670277278,362,"Ly86"
"Cib1",0.521649990622432,0.0514309288552998,0.0187854099147393,0.0349738958517629,363,"Ly86"
"Bace1",0.5183161166609,0.0512860826806028,0.0186405637400422,0.0291637842203605,364,"Ly86"
"Ptprm",0.530720530589878,0.0512780850007954,0.0186325660602349,0.0374074222752271,365,"Ly86"
"Sdk2",0.522186280457892,0.0511497513950034,0.0185042324544429,0.0308248111027063,366,"Ly86"
"Tnfsf10",0.542973935713297,0.0508326733929853,0.0181871544524248,0.0290951864232944,367,"Ly86"
"Slit2",0.519562064452234,0.050635478349891,0.0179899594093305,0.0267192585862973,368,"Ly86"
"Jag1",0.548075864154146,0.0506213913803099,0.0179758724397494,0.0294743181176981,369,"Ly86"
"Angptl6",0.54034387958808,0.0504130812333744,0.0177675622928139,0.0460900095149201,370,"Ly86"
"Tslp",0.551922667472942,0.0503660812347749,0.0177205622942144,0.0591799852937413,371,"Ly86"
"Cd34",0.503365243746562,0.0501713570521135,0.017525838111553,0.0362055689766653,372,"Ly86"
"Wif1",0.533412825703467,0.0501470949393943,0.0175015759988338,0.0430206698648434,373,"Ly86"
"Cd5l",0.557508157812698,0.0501449857514083,0.0174994668108478,0.0463635055760402,374,"Ly86"
"Abca1",0.548785855831155,0.0501382346838099,0.0174927157432494,0.0286222910303714,375,"Ly86"
"Serpine2",0.523664998728524,0.0495666210291484,0.0169211020885879,0.0498094792963028,376,"Ly86"
"Sema6d",0.497141678630568,0.0494584720869975,0.016812953146437,0.0246963405591574,377,"Ly86"
"Znrf3",0.531429020521842,0.049392203174031,0.0167466842334705,0.0331419853199152,378,"Ly86"
"Adgre5",0.512910335142768,0.0493834047883116,0.0167378858477511,0.0327033768258523,379,"Ly86"
"Siglecf",0.560674837494503,0.0493044764494989,0.0166589575089384,0.0387560687864548,380,"Ly86"
"Cd24a",0.55643791418962,0.04883785498688,0.0161923360463195,0.031656690957288,381,"Ly86"
"Nrg1",0.559895264964554,0.048766127824119,0.0161206088835584,0.0244944066947028,382,"Ly86"
