"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Tspan33",0.587090612531825,0.0183130955930912,0.0112349234269624,0.0421425523780496,196,"Gstm1_Ly86"
"Ggt1",0.591337882254243,0.018304116338384,0.0112259441722551,0.0398152755080135,197,"Gstm1_Ly86"
"Adam10",0.573453099658962,0.0183013369097577,0.0112231647436289,0.0350881427610134,198,"Gstm1_Ly86"
"C1qa",0.596206440433364,0.0182986992073084,0.0112205270411796,0.0267958545167061,199,"Gstm1_Ly86"
"Lgals1",0.591128216670859,0.0182952210506917,0.0112170488845629,0.0261761316718822,200,"Gstm1_Ly86"
"Flt3l",0.602760031573135,0.0182766257194939,0.0111984535533651,0.0310793198343161,201,"Gstm1_Ly86"
"Lrig1",0.564267897115847,0.018266724841574,0.0111885526754451,0.0349556471159142,202,"Gstm1_Ly86"
"Jaml",0.580330439126038,0.0182381543741247,0.0111599822079958,0.0328686959082173,203,"Gstm1_Ly86"
"Cd47",0.581785764940193,0.0182319455222251,0.0111537733560962,0.0290255996969493,204,"Gstm1_Ly86"
"Cd209a",0.588923644727855,0.018229663120703,0.0111514909545741,0.0352843227413392,205,"Gstm1_Ly86"
"AU040320",0.592076336772228,0.0182097535884009,0.0111315814222721,0.0398422727547426,206,"Gstm1_Ly86"
"Sema7a",0.587972441309054,0.0181945542356707,0.0111163820695418,0.035072286916284,207,"Gstm1_Ly86"
"Sema6b",0.598246054895379,0.0181546158319823,0.0110764436658534,0.0426229933005077,208,"Gstm1_Ly86"
"Tnf",0.598390970813311,0.0181379660913797,0.0110597939252508,0.0629862841975475,209,"Gstm1_Ly86"
"Trf",0.58959580792166,0.0181341318425247,0.0110559596763958,0.0333390999351579,210,"Gstm1_Ly86"
"Gm1123",0.570183241553241,0.0181334818279632,0.0110553096618343,0.0257900365248022,211,"Gstm1_Ly86"
"S100a4",0.607058946862097,0.0181319698485787,0.0110537976824498,0.0441020423285851,212,"Gstm1_Ly86"
"Gpi1",0.58818673186854,0.0181158656773715,0.0110376935112426,0.0258425317283449,213,"Gstm1_Ly86"
"L1cam",0.595386278004224,0.0180884477775972,0.0110102756114683,0.0402206860812772,214,"Gstm1_Ly86"
"Cntn3",0.57774816080116,0.0180506224956344,0.0109724503295055,0.0374349499021085,215,"Gstm1_Ly86"
"Nrtn",0.578976862786197,0.0180401824655479,0.010962010299419,0.0376614945149036,216,"Gstm1_Ly86"
"Lamc1",0.586904071828956,0.0179685843081012,0.0108904121419723,0.0327660777450175,217,"Gstm1_Ly86"
"Vwf",0.605059415526349,0.0179498433370713,0.0108716711709424,0.0296039307499804,218,"Gstm1_Ly86"
"Itgb2l",0.573997305180578,0.0179447503647765,0.0108665781986476,0.0348849349648014,219,"Gstm1_Ly86"
"Gp5",0.576300543280526,0.0179369757831006,0.0108588036169717,0.0356186473519258,220,"Gstm1_Ly86"
"Vsig10",0.596100065982963,0.0178891566152651,0.0108109844491363,0.0430631339264617,221,"Gstm1_Ly86"
"Itgb2",0.573078476594527,0.0178831916300744,0.0108050194639456,0.0346241406742315,222,"Gstm1_Ly86"
"Lfng",0.578243033244332,0.0178783685337965,0.0108001963676676,0.0385243527144995,223,"Gstm1_Ly86"
"Car12",0.579117153728004,0.0178755113122782,0.0107973391461493,0.0371912854191518,224,"Gstm1_Ly86"
"Tnc",0.59617329477129,0.0178248555770331,0.0107466834109043,0.0312469736738793,225,"Gstm1_Ly86"
"Plekho2",0.576317501526218,0.0178054166937314,0.0107272445276026,0.036651241277273,226,"Gstm1_Ly86"
"Timp2",0.55214583474651,0.017796435287589,0.0107182631214602,0.031370108984728,227,"Gstm1_Ly86"
"Tctn3",0.581869014510078,0.0177690257298899,0.010690853563761,0.0355335187181409,228,"Gstm1_Ly86"
"Enpp1",0.57675379093875,0.0177667742916274,0.0106886021254986,0.0345474343494984,229,"Gstm1_Ly86"
"Ecm1",0.573729056566536,0.017744995097791,0.0106668229316622,0.0330062351375253,230,"Gstm1_Ly86"
"Mcam",0.58919343500058,0.0177384479412593,0.0106602757751304,0.0320267801631355,231,"Gstm1_Ly86"
"Cib1",0.555391026313017,0.017685689655408,0.0106075174892792,0.0311071809833518,232,"Gstm1_Ly86"
"H2-M3",0.598665386062152,0.0176807360436445,0.0106025638775156,0.0174099829495292,233,"Gstm1_Ly86"
"Hsp90b1",0.582077138434787,0.0176760130810682,0.0105978409149393,0.0297654891606999,234,"Gstm1_Ly86"
"Tyrobp",0.599886379753686,0.0176537470402997,0.0105755748741709,0.0386609378170183,235,"Gstm1_Ly86"
"Timp3",0.554314948539404,0.0176384734722853,0.0105603013061564,0.0284385271093428,236,"Gstm1_Ly86"
"Cd79b",0.583389089989675,0.0176359615103082,0.0105577893441793,0.0358903021997349,237,"Gstm1_Ly86"
"F11r",0.585052539728523,0.0176328990140855,0.0105547268479566,0.0321438808397534,238,"Gstm1_Ly86"
"Col18a1",0.604367981598759,0.0176221328034831,0.0105439606373543,0.0368922563614998,239,"Gstm1_Ly86"
"Lamb1",0.593110789760914,0.0176185972875579,0.010540425121429,0.0309723039916879,240,"Gstm1_Ly86"
"Podxl",0.595375486393307,0.0175956302514224,0.0105174580852935,0.0376222233166218,241,"Gstm1_Ly86"
"Col17a1",0.598501970239808,0.0175936217964564,0.0105154496303275,0.0329246310272241,242,"Gstm1_Ly86"
"Cd86",0.593944827118373,0.0175542382759497,0.0104760661098209,0.0282148234638736,243,"Gstm1_Ly86"
"Mfge8",0.568800373698083,0.0175524567541139,0.010474284587985,0.0307527326248924,244,"Gstm1_Ly86"
"Adam15",0.564539229047315,0.0175084644842657,0.0104302923181369,0.031816918755693,245,"Gstm1_Ly86"
"Cd59b",0.603456861306171,0.0175069254357368,0.010428753269608,0.0301269344390399,246,"Gstm1_Ly86"
"Cd59a",0.603441444719156,0.0175048797251187,0.0104267075589898,0.0301351663707218,247,"Gstm1_Ly86"
"Ebi3",0.583229528314101,0.0174927715391673,0.0104145993730384,0.0425256806299897,248,"Gstm1_Ly86"
"Adam12",0.592145711413827,0.017442544686068,0.0103643725199391,0.0376122135470784,249,"Gstm1_Ly86"
"Lefty1",0.588182106892441,0.0174326152946393,0.0103544431285104,0.0405755017645546,250,"Gstm1_Ly86"
"Pecam1",0.554347323372164,0.0174310106541379,0.0103528384880091,0.0285313107284466,251,"Gstm1_Ly86"
"Adam11",0.562982153758853,0.0173530856031494,0.0102749134370205,0.0310708872763614,252,"Gstm1_Ly86"
"C4b",0.584833624192934,0.0173355864372957,0.0102574142711668,0.0344595755661412,253,"Gstm1_Ly86"
"Pf4",0.607432799097195,0.0172222284554163,0.0101440562892874,0.0338731408173478,254,"Gstm1_Ly86"
"Kng1",0.585405579571161,0.0172080442000815,0.0101298720339527,0.0189587671737991,255,"Gstm1_Ly86"
"Calm1",0.59063334422771,0.0171726706453785,0.0100944984792496,0.0308814754802739,256,"Gstm1_Ly86"
"Igsf3",0.593786036272126,0.0171183770266588,0.0100402048605299,0.0360043993080966,257,"Gstm1_Ly86"
"Lama4",0.621435685082276,0.0171097145045571,0.0100315423384283,0.0453205096847751,258,"Gstm1_Ly86"
"Sema4c",0.563083903233152,0.0170602763659658,0.00998210419983693,0.0343074732664817,259,"Gstm1_Ly86"
"Anxa2",0.603402903251683,0.017056068368349,0.00997789620222014,0.0339054555752342,260,"Gstm1_Ly86"
"Col4a1",0.595987524897777,0.0170507074944057,0.00997253532827681,0.0331761156464146,261,"Gstm1_Ly86"
"Sema4b",0.592867207686064,0.017046451588873,0.00996827942274412,0.0371038319669127,262,"Gstm1_Ly86"
"Copa",0.596554855299902,0.0170167061021927,0.00993853393606384,0.0276384212084747,263,"Gstm1_Ly86"
"Ccl25",0.611068030315165,0.0169899282451262,0.00991175607899734,0.0261755536722304,264,"Gstm1_Ly86"
"Gas6",0.590834530688264,0.0169687650776024,0.00989059291147355,0.0388392743783233,265,"Gstm1_Ly86"
"Mdk",0.58109047686587,0.0169105175984823,0.00983234543235344,0.0257888880642755,266,"Gstm1_Ly86"
"Mpzl3",0.581684015465901,0.0168914976255166,0.00981332545938772,0.0355411359579573,267,"Gstm1_Ly86"
"Cd82",0.561161454832469,0.0168573328396794,0.00977916067355054,0.0322859249951884,268,"Gstm1_Ly86"
"Cd200",0.542997632012227,0.016851320079898,0.00977314791376909,0.0252934079782179,269,"Gstm1_Ly86"
"Cd300c2",0.57763407805725,0.0168108017139668,0.0097326295478379,0.0310979330961657,270,"Gstm1_Ly86"
"Nrg2",0.604326356813815,0.0167993908318442,0.0097212186657153,0.0303738753750057,271,"Gstm1_Ly86"
"Tnfsf14",0.576578041846784,0.0167723348356939,0.00969416266956508,0.0314155541449099,272,"Gstm1_Ly86"
"Cd33",0.597718807619489,0.0167565508653372,0.00967837869920831,0.0322597342269495,273,"Gstm1_Ly86"
"Furin",0.583243403242403,0.0167439510143266,0.0096657788481977,0.0227899461860849,274,"Gstm1_Ly86"
"Calm2",0.589106331283929,0.0167394267609696,0.0096612545948407,0.0242785271143826,275,"Gstm1_Ly86"
"Grn",0.571836670510541,0.0167393784329688,0.00966120626683994,0.0213095117090053,276,"Gstm1_Ly86"
"Il27",0.592771624846593,0.0167290758819702,0.00965090371584129,0.0386890546140591,277,"Gstm1_Ly86"
"Ptprc",0.599937254490852,0.0167277324942331,0.00964956032810424,0.0360125252986276,278,"Gstm1_Ly86"
"Tspan5",0.560743665324403,0.0167243927009711,0.00964622053484219,0.0321908533927779,279,"Gstm1_Ly86"
"Egf",0.567566275907566,0.0166980339852243,0.00961986181909546,0.045612714755887,280,"Gstm1_Ly86"
"Cd320",0.595868817177772,0.0166718612623498,0.00959368909622089,0.0324363058321818,281,"Gstm1_Ly86"
"Fst",0.560543249693196,0.016641059505222,0.00956288733909317,0.0310426456954449,282,"Gstm1_Ly86"
"H2-Eb1",0.594459741124675,0.0166181125452293,0.00953994037910044,0.040101973515431,283,"Gstm1_Ly86"
"H2-DMb1",0.576095502673222,0.0165953500138318,0.00951717784770294,0.031120026662972,284,"Gstm1_Ly86"
"H2-DMb2",0.576095502673222,0.0165953500138318,0.00951717784770294,0.031120026662972,285,"Gstm1_Ly86"
"Cdh5",0.55476357122154,0.0165581129308116,0.00947994076468275,0.028039608952766,286,"Gstm1_Ly86"
"Nrxn1",0.589725307252564,0.0165392756015417,0.00946110343541286,0.0388589399716061,287,"Gstm1_Ly86"
"Gzmb",0.58725634084223,0.0164696929990711,0.00939152083294222,0.0340973295032458,288,"Gstm1_Ly86"
"F8",0.584320251845352,0.0163821195751232,0.00930394740899429,0.0269851236821958,289,"Gstm1_Ly86"
"Znrf3",0.5420017204911,0.0163723285214432,0.00929415635531434,0.025200962501441,290,"Gstm1_Ly86"
"Cd300c",0.573050726737892,0.0163536341564447,0.00927546199031586,0.0297113220227875,291,"Gstm1_Ly86"
"Slamf7",0.553314412042192,0.0163342727289665,0.00925610056283763,0.0248884241424435,292,"Gstm1_Ly86"
"Calm3",0.593228726651581,0.0163163133962203,0.00923814123009139,0.0311479566273215,293,"Gstm1_Ly86"
"Col5a1",0.603467652917141,0.0163002846415911,0.0092221124754622,0.0282149806246164,294,"Gstm1_Ly86"
"Slpi",0.557123850693426,0.0162344792938478,0.00915630712771892,0.0308066823054104,295,"Gstm1_Ly86"
"Angptl6",0.564654853449932,0.0161805548888616,0.00910238272273277,0.0368579357430618,296,"Gstm1_Ly86"
"Serpinf1",0.539198984971894,0.0161462948334807,0.0090681226673518,0.0233438427646654,297,"Gstm1_Ly86"
"Rtn4",0.573368308430393,0.016130541974558,0.00905236980842913,0.0284561756893531,298,"Gstm1_Ly86"
"Rspo3",0.682632598064915,0.0160903817614919,0.00901220959536304,0.0516481701044713,299,"Gstm1_Ly86"
"Gm9733",0.58085768640196,0.0160881807967989,0.00901000863067,0.0331426380342525,300,"Gstm1_Ly86"
"Sirpb1b",0.58085768640196,0.0160881807967989,0.00901000863067,0.0331426380342525,301,"Gstm1_Ly86"
"Sirpb1c",0.58085768640196,0.0160881807967989,0.00901000863067,0.0331426380342525,302,"Gstm1_Ly86"
"Gm5150",0.58085768640196,0.0160881807967989,0.00901000863067,0.0331426380342525,303,"Gstm1_Ly86"
"Sema4d",0.583760629736743,0.0160443877768882,0.00896621561075932,0.0364478486180768,304,"Gstm1_Ly86"
"Icam4",0.581992347206195,0.0160372962051456,0.00895912403901676,0.0328335654159921,305,"Gstm1_Ly86"
"Fbn1",0.571811233141946,0.0160346165297158,0.00895644436358694,0.0273286494815733,306,"Gstm1_Ly86"
"Lilrb4a",0.583207174262954,0.015978277560089,0.00890010539396017,0.0365871766710551,307,"Gstm1_Ly86"
"Ifitm6",0.637886725085222,0.0159550552396021,0.00887688307347326,0.0495943244133432,308,"Gstm1_Ly86"
"Hdc",0.567884628429417,0.0159324390817347,0.00885426691560584,0.0357881551438294,309,"Gstm1_Ly86"
"Lilr4b",0.582952800577226,0.015905813162377,0.00882764099624818,0.0366032100782013,310,"Gstm1_Ly86"
"Spn",0.577573953367912,0.0158258818450584,0.00874770967892958,0.0356993508320965,311,"Gstm1_Ly86"
"H2-Aa",0.541092141857269,0.01581503021432,0.00873685804819113,0.0236956795673734,312,"Gstm1_Ly86"
"Spon1",0.545268495279434,0.0158093089165823,0.00873113675045342,0.024242734176505,313,"Gstm1_Ly86"
"Cd9",0.577677244500886,0.0158033059044285,0.00872513373829959,0.0152122811837898,314,"Gstm1_Ly86"
"Clec11a",0.535788835924345,0.0157779129066536,0.00869974074052476,0.0295175603505131,315,"Gstm1_Ly86"
"Vegfb",0.566151804049014,0.0157067735703251,0.00862860140419626,0.0264750317053238,316,"Gstm1_Ly86"
"Lrpap1",0.572990602048562,0.0157030852309574,0.00862491306482849,0.026692090861805,317,"Gstm1_Ly86"
"Cxcl12",0.606705136190091,0.0156653064236386,0.00858713425750974,0.032373235266973,318,"Gstm1_Ly86"
"H2-DMa",0.601665453895168,0.0156377005621994,0.00855952839607053,0.0363185749053097,319,"Gstm1_Ly86"
"Icosl",0.584141419435987,0.0155426884560499,0.00846451628992108,0.034634037747488,320,"Gstm1_Ly86"
"Ibsp",0.597414330025954,0.0155416922466479,0.00846352008051901,0.036480756010911,321,"Gstm1_Ly86"
"H2-Ab1",0.582646010495588,0.0154976622382047,0.0084194900720758,0.0171333657739414,322,"Gstm1_Ly86"
"Il23a",0.572621374789562,0.0154708821195205,0.00839270995339164,0.031577564306312,323,"Gstm1_Ly86"
"Antxr1",0.551815148955071,0.0154668558252217,0.00838868365909281,0.0271384722478819,324,"Gstm1_Ly86"
"Sdk2",0.543569587390447,0.0154647458310989,0.00838657366497,0.0236283180480987,325,"Gstm1_Ly86"
"Tnfsf9",0.586049992908352,0.0154564012855304,0.0083782291194015,0.0414048184495064,326,"Gstm1_Ly86"
"Cd52",0.580737437023222,0.0153867079437463,0.00830853577761741,0.0256609140700728,327,"Gstm1_Ly86"
"Mfap3l",0.569478703526695,0.0153402718286545,0.00826209966252562,0.0300205629839561,328,"Gstm1_Ly86"
"Esam",0.577999451169507,0.0153385414175983,0.00826036925146939,0.0329559623983455,329,"Gstm1_Ly86"
"F13a1",0.571729525230774,0.0153203818314927,0.00824220966536381,0.0300927801470865,330,"Gstm1_Ly86"
"Slit2",0.545407244562591,0.0152900878013906,0.00821191563526172,0.0219690849417171,331,"Gstm1_Ly86"
"Cd226",0.636558586113973,0.0152728553317558,0.00819468316562698,0.044937169254909,332,"Gstm1_Ly86"
"Orm1",0.607637839704472,0.0152247774005802,0.00814660523445131,0.0399491407586333,333,"Gstm1_Ly86"
"Hgf",0.55444136455294,0.0152086185636249,0.00813044639749601,0.0427852626886622,334,"Gstm1_Ly86"
"Tspan3",0.577296454801653,0.0151923647092921,0.0081141925431632,0.0322182479249421,335,"Gstm1_Ly86"
"Inhba",0.572118023223557,0.0150293581109037,0.00795118594477483,0.0405970667209958,336,"Gstm1_Ly86"
"Cdh2",0.537624951437757,0.0149927317033656,0.00791455953723673,0.0166425471186,337,"Gstm1_Ly86"
"Fap",0.542034095323825,0.0149206770099729,0.00784250484384402,0.0229909424028443,338,"Gstm1_Ly86"
"Cd5l",0.576732207716901,0.0149071957175321,0.00782902355140321,0.0327666228800492,339,"Gstm1_Ly86"
"Pltp",0.596362147962211,0.0148724228532126,0.00779425068708376,0.0262618704907681,340,"Gstm1_Ly86"
"Treml4",0.560264209468242,0.0148451594074656,0.00776698724133673,0.0306049586972526,341,"Gstm1_Ly86"
"Nucb2",0.522228405986559,0.0148336480657366,0.00775547589960769,0.0169141523124713,342,"Gstm1_Ly86"
"Bace1",0.53843971806146,0.014829908588355,0.00775173642222616,0.0205170372690512,343,"Gstm1_Ly86"
"Nectin2",0.570092283689885,0.0148174908094081,0.00773931864327924,0.0253819920155274,344,"Gstm1_Ly86"
"Cd24a",0.583712838316982,0.0147074009657148,0.00762922879958595,0.0148685347654349,345,"Gstm1_Ly86"
"Sirpb1a",0.569216621547467,0.0146936168361371,0.00761544467000824,0.0277208907545125,346,"Gstm1_Ly86"
"Dlk1",0.561938450817988,0.0146850281816779,0.007606856015549,0.0189843581620795,347,"Gstm1_Ly86"
"Il15",0.62353542423364,0.014628975915266,0.00755080374913717,0.0341164915005977,348,"Gstm1_Ly86"
"Mxra8",0.57555900544512,0.0146067505618505,0.0075285783957216,0.0313329029037802,349,"Gstm1_Ly86"
"Adgre5",0.540156355025513,0.0145294278025211,0.00745125563639226,0.0221812734461986,350,"Gstm1_Ly86"
"Icam2",0.542226802661499,0.0145143443948711,0.0074361722287422,0.0177729255074822,351,"Gstm1_Ly86"
"Tslp",0.576787707430186,0.0144881436725401,0.00740997150641126,0.0391862226823979,352,"Gstm1_Ly86"
"Vegfa",0.573963388689135,0.0144752607246965,0.00739708855856762,0.0277589383854844,353,"Gstm1_Ly86"
"Angpt1",0.561101330143138,0.0141873798652526,0.00710920769912374,0.0162623870009596,354,"Gstm1_Ly86"
"Ptdss1",0.55287503931228,0.0140825583084422,0.0070043861423133,0.0233935167146669,355,"Gstm1_Ly86"
"Reck",0.563560275771912,0.0140020951444896,0.0069239229783607,0.0289018897860912,356,"Gstm1_Ly86"
"St6gal1",0.583140882938765,0.0139177682365667,0.00683959607043784,0.00717799388341883,357,"Gstm1_Ly86"
"Tgm2",0.601777224151028,0.0138523086145752,0.00677413644844629,0.0131210585321757,358,"Gstm1_Ly86"
"Chl1",0.526094886009764,0.0137538524756068,0.00667568030947794,0.0180393826573085,359,"Gstm1_Ly86"
"Alcam",0.542069553473977,0.0137345107083288,0.00665633854219992,0.0272931628587536,360,"Gstm1_Ly86"
"H2-Ob",0.540111646923155,0.0135857234612837,0.00650755129515484,0.018701194986653,361,"Gstm1_Ly86"
"Camp",0.586839322163476,0.0135828786645216,0.00650470649839278,0.0233736229293698,362,"Gstm1_Ly86"
"App",0.576164877314794,0.0135348159609196,0.00645664379479073,0.0154196904648459,363,"Gstm1_Ly86"
"Csf1",0.57273468670412,0.0135208715420073,0.00644269937587846,0.044307723468058,364,"Gstm1_Ly86"
"Cd34",0.511789834919162,0.0134744769170014,0.00639630475087257,0.0157472602929049,365,"Gstm1_Ly86"
"Pdgfc",0.572941268970117,0.0134364028691505,0.0063582307030216,0.0262002588788163,366,"Gstm1_Ly86"
"Rarres2",0.564953935237991,0.0134009531916393,0.00632278102551043,0.0292452641740396,367,"Gstm1_Ly86"
"Tnfsf10",0.572067148486383,0.0133593881342096,0.00628121596808077,0.0229122242975909,368,"Gstm1_Ly86"
